# Program:featureCounts v1.6.2; Command:"featureCounts" "-T" "8" "-p" "-t" "exon" "-g" "gene_id" "-a" "../reference/s288c_e.gff" "-o" "../featurecount/counts.txt" "SRR453566.sorted.bam" "SRR453567.sorted.bam" "SRR453568.sorted.bam" "SRR453569.sorted.bam" "SRR453570.sorted.bam" "SRR453571.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR453566.sorted.bam	SRR453567.sorted.bam	SRR453568.sorted.bam	SRR453569.sorted.bam	SRR453570.sorted.bam	SRR453571.sorted.bam
gene_3566	NC_001143.9	169207	171129	-	1923	743	831	636	3845	4455	5444
gene_3567	NC_001143.9	171783	173861	+	2079	450	602	458	570	651	808
gene_3568	NC_001143.9	174213	175616	+	1404	2394	3348	2414	1775	2217	3074
gene_3569	NC_001143.9	175843	176481	-	639	234	306	228	106	143	191
gene_3570	NC_001143.9	176781	178172	+	1392	505	719	541	255	276	440
gene_3571	NC_001143.9	178515	179174	+	660	375	454	365	891	1178	1480
gene_3572	NC_001143.9	179667	180263	+	597	765	781	548	1341	1612	2064
gene_3573	NC_001143.9	180779	182425	+	1647	331	445	307	272	359	426
gene_3574	NC_001143.9	182958	184544	+	1587	220	295	243	157	239	306
gene_3575	NC_001143.9	184803	185012	-	210	195	232	172	202	240	337
gene_3576	NC_001143.9	185286	185681	-	396	309	366	250	226	265	353
gene_3577	NC_001143.9	185957	186292	+	336	392	455	211	209	253	346
gene_3578	NC_001143.9	186460	188640	-	2181	660	869	637	541	647	805
gene_3579	NC_001143.9	189124	191442	-	2319	280	363	256	309	396	475
gene_3580	NC_001143.9	191679	193070	-	1392	59	70	54	150	193	246
gene_3581	NC_001143.9	193574	194866	-	1293	67	134	66	39	41	72
gene_3582	NC_001143.9	195288	196028	-	741	242	338	223	153	172	258
gene_3583	NC_001143.9	196349	200167	-	3819	304	391	263	396	413	562
gene_3584	NC_001143.9	200884	201771	-	888	432	661	442	98	101	134
gene_3585	NC_001143.9	202999	203071	+	73	2	0	0	3	4	4
gene_3586	NC_001143.9	203541	205253	+	1713	612	817	663	271	284	386
gene_3587	NC_001143.9	205707	207749	+	2043	929	1188	728	611	681	895
gene_3588	NC_001143.9	208247	210130	+	1884	344	545	335	242	272	369
gene_3589	NC_001143.9	210593	212332	+	1740	144	197	181	392	524	618
gene_3590	NC_001143.9	212495	212998	-	504	334	477	333	249	286	404
gene_3591	NC_001143.9	214142	216700	+	2559	177	223	158	198	262	294
gene_3592	NC_001143.9	217344	218318	+	975	1884	2507	1784	452	544	813
gene_3593	NC_001143.9	218570	219217	-	648	156	217	127	107	115	176
gene_3594	NC_001143.9	219895	219967	+	73	0	0	0	2	3	2
gene_3595	NC_001143.9	220324	220974	+	651	2052	2703	2083	1700	2039	2922
gene_3596	NC_001143.9	221344	222900	-	1557	280	321	242	171	190	253
gene_3597	NC_001143.9	223352	224455	-	1104	510	676	461	308	335	446
gene_3598	NC_001143.9	224727	225875	-	1149	479	626	468	293	363	521
gene_3599	NC_001143.9	226570	228765	+	2196	737	948	759	629	767	1050
gene_3600	NC_001143.9	228939	229880	-	942	329	471	327	164	195	203
gene_3601	NC_001143.9	232227	233891	+	1665	784	843	580	1066	1472	1831
gene_3602	NC_001143.9	234426	235787	+	1362	125	201	135	125	150	212
gene_3603	NC_001143.9	236141	237070	+	930	14	9	7	363	610	676
gene_3604	NC_001143.9	237147	237266	-	120	1	0	0	4	4	6
gene_3605	NC_001143.9	237536	238891	+	1356	483	755	532	256	310	383
gene_3606	NC_001143.9	239185	242583	-	3399	452	599	420	365	449	577
gene_3607	NC_001143.9	243220	245373	-	2154	1266	1676	1200	1451	1851	2168
gene_3608	NC_001143.9	246138	247682	-	1545	422	517	371	486	593	766
gene_3609	NC_001143.9	248062	248367	-	306	10	2	5	3	5	10
gene_3610	NC_001143.9	248920	253476	+	4557	1585	2117	1456	614	740	1071
gene_3611	NC_001143.9	253697	255460	-	1764	649	933	582	887	1112	1361
gene_3612	NC_001143.9	255720	256472	-	753	276	421	282	134	157	244
gene_3613	NC_001143.9	256770	257843	+	1074	183	222	166	145	166	197
gene_3614	NC_001143.9	258503	258913	-	411	1	3	1	3	1	1
gene_3615	NC_001143.9	259073	259222	-	150	2	1	4	4	3	5
gene_3616	NC_001143.9	259253	259531	+	279	3205	2193	1570	4806	6370	8303
gene_3617	NC_001143.9	261132	261851	+	720	684	216	104	176	138	128
gene_3618	NC_001143.9	262277	263113	+	837	104	123	83	134	178	160
gene_3619	NC_001143.9	263349	264290	+	942	755	868	667	776	940	1211
gene_3620	NC_001143.9	264789	265808	+	1020	85	145	94	446	595	716
gene_3621	NC_001143.9	266145	269459	-	3315	328	474	314	203	218	265
gene_3622	NC_001143.9	269718	270650	-	933	145	172	109	242	294	365
gene_3623	NC_001143.9	271878	273209	+	1332	165	187	144	106	137	178
gene_3624	NC_001143.9	273394	275043	+	1650	183	205	158	120	140	215
gene_3625	NC_001143.9	275283	276998	+	1716	468	610	422	313	364	493
gene_3626	NC_001143.9	277189	277863	-	675	428	454	364	263	275	420
gene_3627	NC_001143.9	278281	278664	+	384	10	8	4	37	45	57
gene_3628	NC_001143.9	279123	280127	+	1005	1138	1377	1014	2161	2474	3244
gene_3629	NC_001143.9	280509	280859	+	351	125	189	120	95	98	133
gene_3630	NC_001143.9	281025	282329	-	1305	871	1152	901	393	530	764
gene_3631	NC_001143.9;NC_001143.9	282891;283422	283095;284455	+;+	1239	5453	8454	6342	1342	1583	2011
gene_3632	NC_001143.9	283185	283279	+	95	8	14	9	4	5	3
gene_3633	NC_001143.9	285030	286208	+	1179	1593	2269	1689	656	817	1017
gene_3634	NC_001143.9	286603	288573	+	1971	283	372	245	226	251	333
gene_3635	NC_001143.9	288845	291052	+	2208	235	336	248	72	107	123
gene_3636	NC_001143.9	291453	292631	+	1179	1108	1543	939	520	663	874
gene_3637	NC_001143.9	292956	294308	-	1353	287	369	291	256	283	435
gene_3638	NC_001143.9	294610	296193	-	1584	225	332	215	192	194	361
gene_3639	NC_001143.9	296430	299075	+	2646	664	983	613	306	410	531
gene_3640	NC_001143.9	299582	301882	+	2301	170	252	169	83	138	148
gene_3641	NC_001143.9;NC_001143.9	302918;302988	302953;303023	+;+	72	0	0	1	1	2	2
gene_3642	NC_001143.9	305114	305884	+	771	80	105	77	85	87	112
gene_3643	NC_001143.9	306211	306720	+	510	96	133	122	87	111	104
gene_3644	NC_001143.9	307285	307827	+	543	161	241	186	192	203	288
gene_3645	NC_001143.9	308144	308217	-	74	0	1	0	0	1	0
gene_3646	NC_001143.9	309206	309442	+	237	411	543	360	218	263	306
gene_3647	NC_001143.9	310199	313078	+	2880	920	1314	1005	357	414	510
gene_3648	NC_001143.9	313401	313472	-	72	0	0	0	0	1	1
gene_3649	NC_001143.9	314812	315273	+	462	631	763	480	1054	1194	1615
gene_3650	NC_001143.9	315954	316175	+	222	15	20	10	151	352	432
gene_3651	NC_001143.9	316437	317057	-	621	636	751	417	627	806	1136
gene_3652	NC_001143.9	317764	320673	+	2910	694	920	662	708	870	1196
gene_3653	NC_001143.9	321015	321518	-	504	332	451	302	174	214	284
gene_3654	NC_001143.9	323228	325120	+	1893	422	477	357	187	267	307
gene_3655	NC_001143.9	325771	326112	+	342	96	110	74	106	137	211
gene_3656	NC_001143.9	326408	327487	-	1080	52449	71645	56631	22156	37090	46899
gene_3657	NC_001143.9	328118	329443	-	1326	257	351	211	171	226	303
gene_3658	NC_001143.9	330166	330534	+	369	507	710	422	354	356	515
gene_3659	NC_001143.9	330856	333969	-	3114	737	986	760	544	647	795
gene_3660	NC_001143.9	334412	334915	-	504	10550	14489	9032	2612	3199	4414
gene_3661	NC_001143.9	335321	336157	-	837	34	46	36	25	28	34
gene_3662	NC_001143.9	336537	338753	-	2217	1700	2402	1868	1018	1295	1746
gene_3663	NC_001143.9	339182	339442	-	261	331	378	260	165	229	275
gene_3664	NC_001143.9	339668	340546	-	879	253	288	211	166	222	347
gene_3665	NC_001143.9	341312	342373	+	1062	332	482	317	156	268	284
gene_3666	NC_001143.9	342852	345620	-	2769	94	139	90	334	641	716
gene_3667	NC_001143.9	346075	346764	-	690	183	218	146	191	241	288
gene_3668	NC_001143.9	347214	349136	-	1923	189	218	145	147	160	222
gene_3669	NC_001143.9	349463	351013	+	1551	236	289	237	191	249	282
gene_3670	NC_001143.9	351275	352624	-	1350	1099	1477	1052	670	770	961
gene_3671	NC_001143.9	353493	355079	+	1587	366	402	310	406	462	573
gene_3672	NC_001143.9	356322	356642	+	321	217	260	197	125	96	117
gene_3673	NC_001143.9	356748	357848	+	1101	1548	1915	1394	744	719	721
gene_3674	NC_001143.9	358475	359566	+	1092	159	214	148	118	175	203
gene_3675	NC_001143.9	360143	360817	+	675	301	369	271	198	258	345
gene_3676	NC_001143.9	361058	361828	-	771	438	576	440	336	401	546
gene_3677	NC_001143.9	362622	364193	+	1572	911	1195	745	578	677	833
gene_3678	NC_001143.9	364776	364876	+	101	10	15	17	10	14	20
gene_3679	NC_001143.9	365605	369117	+	3513	289	401	289	302	439	500
gene_3680	NC_001143.9	369365	369721	+	357	20	25	23	10	13	33
gene_3681	NC_001143.9	369891	371390	+	1500	1189	1503	1053	1192	1374	1622
gene_3682	NC_001143.9	371829	374105	+	2277	315	421	325	307	352	397
gene_3683	NC_001143.9	374505	375215	+	711	503	655	452	318	311	416
gene_3684	NC_001143.9	375456	378572	+	3117	265	379	321	234	294	385
gene_3685	NC_001143.9	379680	379753	+	74	2	0	1	0	0	0
gene_3686	NC_001143.9	380065	381858	-	1794	589	725	557	546	592	697
gene_3687	NC_001143.9	382716	384725	-	2010	3176	4777	4016	638	718	1025
gene_3688	NC_001143.9	385758	387206	+	1449	588	828	690	350	445	619
gene_3689	NC_001143.9	387562	388905	+	1344	448	583	466	235	301	388
gene_3690	NC_001143.9	389380	389883	-	504	33	34	25	482	799	1007
gene_3691	NC_001143.9	390240	392279	-	2040	311	486	341	259	291	331
gene_3692	NC_001143.9	392526	393140	-	615	365	481	371	168	220	242
gene_3693	NC_001143.9	393146	393373	-	228	135	156	122	49	61	95
gene_3694	NC_001143.9	393721	394554	+	834	188	228	162	262	345	428
gene_3695	NC_001143.9	394726	397248	-	2523	329	442	283	283	390	448
gene_3696	NC_001143.9	397344	398750	-	1407	558	749	585	312	317	511
gene_3697	NC_001143.9	398832	402080	-	3249	490	633	492	453	724	899
gene_3698	NC_001143.9	402568	403518	+	951	303	397	278	256	220	314
gene_3699	NC_001143.9	403580	403879	-	300	147	169	115	113	162	206
gene_3700	NC_001143.9	404102	405091	+	990	173	221	165	112	131	162
gene_3701	NC_001143.9	405190	407241	-	2052	152	218	154	154	170	223
gene_3702	NC_001143.9	407465	407989	-	525	1129	1374	1033	1936	2197	2901
gene_3703	NC_001143.9	408544	411483	+	2940	644	893	611	662	880	1069
gene_3704	NC_001143.9	411619	416913	-	5295	904	1324	897	285	405	498
gene_3705	NC_001143.9	417508	418023	-	516	465	620	397	398	535	638
gene_3706	NC_001143.9	418310	420061	+	1752	369	459	339	275	400	492
gene_3707	NC_001143.9	420155	421216	-	1062	159	202	109	128	136	196
gene_3708	NC_001143.9	421424	425875	-	4452	536	748	558	671	845	996
gene_3709	NC_001143.9	426242	426952	+	711	1114	1450	1049	334	434	585
gene_3710	NC_001143.9	427295	428551	-	1257	263	374	291	166	216	276
gene_3711	NC_001143.9	429302	430108	+	807	384	518	343	343	410	592
gene_3712	NC_001143.9;NC_001143.9	430198;430597	430455;430632	-;-	294	166	212	122	122	122	183
gene_3713	NC_001143.9	431030	431138	-	109	16	23	14	4	3	15
gene_3714	NC_001143.9;NC_001143.9	431906;432433	432034;432720	+;+	417	5313	7045	5186	1284	1583	1964
gene_3715	NC_001143.9	433093	434877	-	1785	245	371	253	306	376	443
gene_3716	NC_001143.9	435580	436785	+	1206	798	1129	756	361	416	505
gene_3717	NC_001143.9	437097	437492	-	396	288	361	237	175	170	310
gene_3718	NC_001143.9;NC_001143.9	437778;437906	437837;438544	+;+	699	493	654	401	439	540	692
gene_3719	NC_001143.9	438777	439385	-	609	3900	5181	3902	845	896	1363
gene_3720	NC_001143.9	440608	442722	-	2115	1083	1616	1125	1055	1293	1531
gene_3721	NC_001143.9	443232	444938	+	1707	406	568	421	421	488	675
gene_3722	NC_001143.9	445381	446727	+	1347	288	350	260	210	263	329
gene_3723	NC_001143.9;NC_001143.9	446799;447811	447706;448036	-;-	1134	125	171	108	113	171	176
gene_3724	NC_001143.9;NC_001143.9	448521;450021	449951;450167	-;-	1578	61	75	58	127	170	213
gene_3725	NC_001143.9	450423	451217	-	795	474	571	397	219	286	377
gene_3726	NC_001143.9	451434	451988	+	555	170	268	204	183	243	295
gene_3727	NC_001143.9	452201	454078	+	1878	461	634	450	272	308	381
gene_3728	NC_001143.9	454352	457054	-	2703	111	129	98	3182	4164	4608
gene_3729	NC_001143.9;NC_001143.9	458557;458627	458594;458670	+;+	82	2	0	0	1	0	0
gene_3730	NC_001143.9	458924	461239	-	2316	243	320	219	197	203	277
gene_3731	NC_001143.9	461635	462696	-	1062	296	400	257	233	302	417
gene_3732	NC_001143.9	463959	464948	+	990	753	787	584	762	752	1062
gene_3733	NC_001143.9	465367	466071	-	705	537	750	463	620	810	1181
gene_3734	NC_001143.9	466961	468667	-	1707	78	95	92	75	93	110
gene_3735	NC_001143.9	469717	471339	+	1623	857	1067	760	978	1127	1330
gene_3736	NC_001143.9	471694	473349	-	1656	128	139	86	187	221	304
gene_3737	NC_001143.9	473723	475900	-	2178	941	1278	1014	1216	1536	1866
gene_3738	NC_001143.9	476216	478063	-	1848	140	194	136	144	131	171
gene_3739	NC_001143.9	478338	478832	+	495	159	192	149	150	163	198
gene_3740	NC_001143.9	479234	481981	+	2748	372	464	320	353	416	489
gene_3741	NC_001143.9	482171	483139	-	969	188	259	183	205	218	304
gene_3742	NC_001143.9	483419	485011	+	1593	215	244	183	104	190	223
gene_3743	NC_001143.9	485144	487372	-	2229	393	558	422	190	248	282
gene_3744	NC_001143.9	487770	488618	+	849	247	368	315	140	135	224
gene_3745	NC_001143.9	488738	489655	-	918	346	505	371	158	209	270
gene_3746	NC_001143.9	490968	491040	+	73	1	1	0	2	0	1
gene_3747	NC_001143.9	491364	493661	+	2298	222	288	192	181	184	201
gene_3748	NC_001143.9	494257	497358	+	3102	1052	1486	1108	536	624	765
gene_3749	NC_001143.9	497578	499833	-	2256	215	315	225	249	281	375
gene_3750	NC_001143.9	500282	501103	+	822	278	382	232	190	242	281
gene_3751	NC_001143.9	501344	506395	-	5052	561	884	657	596	791	1064
gene_3752	NC_001143.9	506517	506831	+	315	0	0	1	0	0	1
gene_3753	NC_001143.9	506898	507707	+	810	10	9	7	25	46	51
gene_3754	NC_001143.9	507939	508553	+	615	457	511	380	309	330	508
gene_3755	NC_001143.9	508702	510633	-	1932	346	451	333	218	295	385
gene_3756	NC_001143.9	510910	511797	-	888	152	213	147	133	156	217
gene_3757	NC_001143.9	511999	513159	-	1161	505	645	471	294	351	359
gene_3758	NC_001143.9	513332	513403	-	72	0	0	0	0	0	0
gene_3759	NC_001143.9	515063	516871	+	1809	720	1168	911	1721	1987	2368
gene_3760	NC_001143.9	517988	518060	+	73	0	0	0	0	2	0
gene_3761	NC_001143.9	518198	518950	+	753	35	46	40	31	42	55
gene_3762	NC_001143.9	519527	520624	+	1098	3674	4987	3619	2462	2844	3214
gene_3763	NC_001143.9	520897	521712	-	816	1416	1862	1387	459	628	792
gene_3764	NC_001143.9	522015	523346	+	1332	225	263	197	140	163	183
gene_3765	NC_001143.9	523418	523969	-	552	54	79	60	67	61	80
gene_3766	NC_001143.9	524223	525074	-	852	1120	1410	1040	2360	3057	4067
gene_3767	NC_001143.9	525387	526640	-	1254	1517	1965	1515	1128	1284	1634
gene_3768	NC_001143.9	526830	527231	-	402	86	82	59	322	369	522
gene_3769	NC_001143.9	527815	530484	+	2670	175	249	183	261	302	385
gene_3770	NC_001143.9	530946	532202	+	1257	176	232	147	159	197	237
gene_3771	NC_001143.9	532550	533464	-	915	130	152	93	94	98	134
gene_3772	NC_001143.9	534067	535281	-	1215	111	111	81	71	79	87
gene_3773	NC_001143.9	535647	547925	-	12279	628	868	689	475	542	704
gene_3774	NC_001143.9	548216	549091	+	876	152	225	158	133	187	245
gene_3775	NC_001143.9	549448	551367	+	1920	491	703	564	259	333	396
gene_3776	NC_001143.9;NC_001143.9	551657;552003	551680;552242	+;+	264	4154	5563	3744	1105	1290	1830
gene_3777	NC_001143.9	552770	554620	+	1851	129	157	127	422	514	585
gene_3778	NC_001143.9	554987	556174	+	1188	3305	4612	3538	1228	1522	1926
gene_3779	NC_001143.9	556518	557342	+	825	189	246	186	71	76	110
gene_3780	NC_001143.9	557677	558954	+	1278	181	144	111	112	103	142
gene_3781	NC_001143.9	559016	559366	-	351	18	31	17	23	12	16
gene_3782	NC_001143.9	559666	560652	+	987	254	320	247	201	251	298
gene_3783	NC_001143.9	560789	562297	-	1509	273	335	250	190	229	334
gene_3784	NC_001143.9	562547	565138	+	2592	290	385	254	184	292	291
gene_3785	NC_001143.9	565299	565892	-	594	524	624	425	440	494	665
gene_3786	NC_001143.9	566113	567198	-	1086	471	571	404	606	736	987
gene_3787	NC_001143.9	567918	570149	+	2232	402	464	324	1013	1151	1413
gene_3788	NC_001143.9	570328	570909	-	582	371	514	343	380	491	627
gene_3789	NC_001143.9	571612	573393	+	1782	1586	2017	1522	615	675	951
gene_3790	NC_001143.9	573574	574632	+	1059	286	402	273	225	255	310
gene_3791	NC_001143.9	574934	575980	-	1047	1587	2035	1555	687	922	1155
gene_3792	NC_001143.9	576435	578123	-	1689	524	690	495	385	462	557
gene_3793	NC_001143.9	578187	578507	-	321	8	6	6	8	11	14
gene_3794	NC_001143.9;NC_001143.9	578965;579025	579001;579060	+;+	73	0	0	0	0	0	0
gene_3795	NC_001143.9	579209	579676	+	468	652	906	454	181	274	359
gene_3796	NC_001143.9	579827	580750	-	924	80	70	49	240	298	370
gene_3797	NC_001143.9	582283	583395	+	1113	94	70	36	652	955	1192
gene_3798	NC_001143.9	583653	584744	+	1092	158	246	154	213	252	354
gene_3799	NC_001143.9	584952	586709	+	1758	113	160	111	149	154	215
gene_3800	NC_001143.9	586789	589305	-	2517	462	764	534	167	260	342
gene_3801	NC_001143.9	590395	591357	+	963	1620	2384	1855	554	634	771
gene_3802	NC_001143.9	591506	592540	-	1035	591	883	639	246	311	415
gene_3803	NC_001143.9	592825	596298	+	3474	767	1078	788	508	604	716
gene_3804	NC_001143.9	596421	596822	-	402	134	197	102	88	81	126
gene_3805	NC_001143.9	597055	598890	-	1836	569	804	583	449	491	683
gene_3806	NC_001143.9	599094	599681	-	588	391	454	323	181	216	273
gene_3807	NC_001143.9	599857	603072	+	3216	297	385	320	224	300	351
gene_3808	NC_001143.9	603195	604232	-	1038	192	257	150	190	212	288
gene_3809	NC_001143.9	604405	605418	-	1014	416	439	301	229	258	351
gene_3810	NC_001143.9	605633	608365	-	2733	426	563	383	372	490	577
gene_3811	NC_001143.9	608946	611066	+	2121	298	399	266	168	201	276
gene_3812	NC_001143.9	611525	612265	+	741	105	87	39	162	193	255
gene_3813	NC_001143.9	612665	613885	-	1221	1065	1571	1133	279	372	537
gene_3814	NC_001143.9	615730	617535	+	1806	115	153	122	94	122	156
gene_3815	NC_001143.9;NC_001143.9	617996;618743	618374;618750	-;-	387	5274	6865	5078	1290	1609	2204
gene_3816	NC_001143.9	619805	625432	+	5628	1237	1744	1322	857	1009	1310
gene_3817	NC_001143.9;NC_001143.9	625864;625977	625901;626205	+;+	267	97	119	81	69	80	125
gene_3818	NC_001143.9	626793	630380	+	3588	373	510	402	461	564	716
gene_3819	NC_001143.9	631152	632801	+	1650	27	30	27	318	137	176
gene_3820	NC_001143.9	633026	635179	-	2154	119	175	105	120	126	157
gene_3821	NC_001143.9	635851	638286	+	2436	282	370	274	179	221	269
gene_3822	NC_001143.9	638901	639968	-	1068	349	479	363	267	291	372
gene_3823	NC_001143.9	640540	642504	+	1965	138	168	134	152	216	298
gene_3824	NC_001143.9	646356	649865	+	3510	84	97	72	82	173	191
gene_3825	NC_001143.9	653080	656736	+	3657	91	156	115	108	186	177
gene_3826	NC_001143.9	656836	657756	+	921	40	52	48	49	63	85
gene_3827	NC_001143.9	658716	660464	-	1749	51	57	24	51	72	81
gene_3828	NC_001143.9	661442	663289	+	1848	87	79	55	90	102	139
gene_3829	NC_001144.5;NC_001144.5	585;4015	3915;4301	-;-	3618	249	391	221	205	307	439
gene_3830	NC_001144.5	5605	5775	+	171	0	0	0	0	0	0
gene_3831	NC_001144.5;NC_001144.5	6120;9550	9450;9836	-;-	3618	149	235	179	109	197	214
gene_3832	NC_001144.5	13083	13445	-	363	0	0	0	0	0	0
gene_3833	NC_001144.5	14648	16072	-	1425	0	0	0	0	0	0
gene_3834	NC_001144.5	16639	17613	-	975	344	398	309	246	213	291
gene_3835	NC_001144.5	17956	19707	+	1752	675	859	625	1514	1325	1591
gene_3836	NC_001144.5	21138	21839	-	702	54	57	63	121	175	242
gene_3837	NC_001144.5	23569	25296	+	1728	160	184	153	147	227	244
gene_3838	NC_001144.5	25756	26994	-	1239	53	54	36	79	86	89
gene_3839	NC_001144.5	27409	28305	-	897	48	50	33	114	166	195
gene_3840	NC_001144.5	30109	31704	+	1596	358	485	292	483	600	731
gene_3841	NC_001144.5	32673	35204	-	2532	263	385	243	145	188	248
gene_3842	NC_001144.5	35503	35961	-	459	186	397	261	120	121	155
gene_3843	NC_001144.5	35912	36361	-	450	284	461	343	141	143	195
gene_3844	NC_001144.5	37333	39471	-	2139	414	637	374	263	228	235
gene_3845	NC_001144.5;NC_001144.5	39804;40401	40221;40414	-;-	432	1760	2269	1501	1047	1373	1665
gene_3846	NC_001144.5	40666	41205	+	540	146	163	105	100	111	171
gene_3847	NC_001144.5	41280	46265	-	4986	1908	2914	1969	1006	1388	1581
gene_3848	NC_001144.5	46714	47463	-	750	1	1	0	8	17	26
gene_3849	NC_001144.5	47859	48629	-	771	8792	12294	9437	2175	2679	3531
gene_3850	NC_001144.5	49938	51947	+	2010	711	969	691	498	619	737
gene_3851	NC_001144.5	52087	52590	-	504	38	45	32	30	50	68
gene_3852	NC_001144.5	53131	53931	-	801	850	872	673	3731	4422	5663
gene_3853	NC_001144.5	54211	63645	-	9435	860	1313	909	906	1094	1235
gene_3854	NC_001144.5	64062	65207	-	1146	1686	1558	1056	4843	6631	8097
gene_3855	NC_001144.5	65775	66518	-	744	151	267	190	94	106	145
gene_3856	NC_001144.5	66745	68256	-	1512	309	403	337	182	211	258
gene_3857	NC_001144.5	68580	70478	+	1899	264	348	302	95	139	158
gene_3858	NC_001144.5	70633	73146	-	2514	590	947	685	251	338	432
gene_3859	NC_001144.5	73409	74101	+	693	63	80	57	47	77	85
gene_3860	NC_001144.5	74270	76747	-	2478	205	278	200	156	198	238
gene_3861	NC_001144.5	77152	80205	-	3054	761	1121	762	459	626	719
gene_3862	NC_001144.5	80356	80697	-	342	0	0	0	0	0	2
gene_3863	NC_001144.5	81461	83710	+	2250	838	1232	837	896	1009	1360
gene_3864	NC_001144.5	84804	86564	+	1761	1387	1982	1431	180	315	323
gene_3865	NC_001144.5	87403	88155	+	753	447	568	393	390	469	696
gene_3866	NC_001144.5	88623	91349	+	2727	1898	2160	1628	7482	12265	15573
gene_3867	NC_001144.5;NC_001144.5	92548;92615	92583;92650	+;+	72	0	0	0	1	0	1
gene_3868	NC_001144.5	94747	95121	+	375	25	20	20	17	31	35
gene_3869	NC_001144.5	95566	97485	-	1920	9751	15675	11606	3052	4269	4787
gene_3870	NC_001144.5	97997	98836	-	840	319	425	287	470	616	815
gene_3871	NC_001144.5	99044	100201	-	1158	256	364	278	289	351	490
gene_3872	NC_001144.5	100947	105347	+	4401	1041	1620	1247	763	878	1023
gene_3873	NC_001144.5	105686	107899	-	2214	413	478	343	1223	1605	1876
gene_3874	NC_001144.5	108676	108972	-	297	62	63	50	79	76	113
gene_3875	NC_001144.5	109902	111575	-	1674	1977	2980	2172	1423	1707	2031
gene_3876	NC_001144.5	112234	112545	+	312	5	11	7	10	21	28
gene_3877	NC_001144.5	112847	115993	+	3147	160	171	131	254	328	287
gene_3878	NC_001144.5	116432	121111	+	4680	765	1125	766	704	917	1140
gene_3879	NC_001144.5	121322	121648	+	327	590	800	434	192	204	301
gene_3880	NC_001144.5	122075	124714	-	2640	290	414	286	290	337	411
gene_3881	NC_001144.5	125534	127255	+	1722	786	985	646	273	280	447
